App,Category,Rating,Reviews,Size_MB,Installs,Type,Price,Content_Rating,Genres,Sentiment
App_585,Education,2.3,863503,36.6,"100,000+",Free,0.0,Everyone,Comics,Positive
App_586,Art & Design,4.7,880003,95.7,"50,000+",Free,0.0,Everyone,Tools,Negative
App_587,Music,3.9,851478,50.5,"5,000,000+",Free,0.0,Mature 17+,Music,Neutral
App_588,Music,2.1,885521,43.8,"10,000,000+",Free,0.0,Mature 17+,Tools,Negative
App_589,Art & Design,2.0,84180,46.3,"1,000+",Free,0.0,Mature 17+,Music,Negative
App_590,Tools,1.0,252891,21.7,"10,000+",Free,0.0,Everyone,Photography,Neutral
App_591,Business,3.8,978936,37.5,"10,000+",Free,0.0,Mature 17+,Productivity,Negative
App_592,Social,1.2,77894,37.6,"10,000+",Free,0.0,Teen,Business,Negative
App_593,Entertainment,3.1,293085,6.2,"100,000+",Free,0.0,Mature 17+,Finance,Negative
App_594,Health & Fitness,4.8,124547,77.0,"50,000+",Free,0.0,Everyone,Art & Design,Neutral
App_595,Food & Drink,1.4,120129,42.2,"10,000+",Free,0.0,Teen,Entertainment,Neutral
App_596,Shopping,4.6,179930,82.4,"5,000,000+",Free,0.0,Mature 17+,Entertainment,Negative
App_597,Education,5.0,508042,85.2,"10,000+",Paid,1.58,Teen,Comics,Neutral
App_598,Art & Design,1.2,338516,,"1,000,000+",Paid,7.34,Teen,Business,Neutral
App_599,Shopping,4.5,562031,66.1,"10,000,000+",Free,0.0,Everyone,Productivity,Negative
App_600,Finance,3.1,968012,47.8,"1,000+",Free,0.0,Teen,Business,Neutral
App_601,Tools,4.6,306194,88.1,"10,000,000+",Free,0.0,Teen,Social,Positive
App_602,Education,3.3,188021,22.4,"1,000,000+",Free,0.0,Everyone,Shopping,Neutral
App_603,Entertainment,3.6,362744,68.1,"1,000,000+",Free,0.0,Everyone,Health & Fitness,Positive
App_604,Shopping,,683504,61.2,"1,000+",Free,0.0,Everyone,Photography,Negative
App_605,Finance,4.5,498785,,"5,000,000+",Free,0.0,Teen,Education,Neutral
App_606,Comics,3.9,387832,14.5,"50,000+",Free,0.0,Teen,Finance,Negative
App_607,Productivity,3.1,540385,65.5,"1,000,000+",Free,0.0,Teen,Productivity,Negative
App_608,Music,4.5,866283,74.1,"50,000+",Free,0.0,Everyone,Education,Negative
App_609,Comics,2.0,622993,32.2,"1,000,000+",Free,0.0,Mature 17+,Finance,Negative
App_610,Education,1.6,941515,64.8,"500,000+",Free,0.0,Teen,Shopping,Negative
App_611,Entertainment,1.6,842065,40.1,"1,000+",Paid,3.13,Mature 17+,Communication,Neutral
App_612,Health & Fitness,2.3,344810,71.6,"1,000,000+",Free,0.0,Everyone,Food & Drink,Positive
App_613,Shopping,2.0,750330,20.7,"500,000+",Free,0.0,Teen,Shopping,Neutral
App_614,Social,4.7,670031,89.1,"10,000,000+",Paid,4.49,Mature 17+,Photography,Neutral
App_615,Productivity,1.4,632643,29.5,"100,000+",Paid,4.98,Teen,Social,Neutral
App_616,Education,3.8,784686,37.4,"500,000+",Free,0.0,Teen,Music,Neutral
App_617,Tools,1.8,451257,6.8,"10,000+",Free,0.0,Teen,Shopping,Positive
App_618,Art & Design,4.5,58105,12.0,"1,000,000+",Free,0.0,Mature 17+,Photography,Neutral
App_619,Social,4.8,217422,52.1,"500,000+",Free,0.0,Everyone,Music,Negative
App_620,Social,2.9,189884,27.5,"50,000+",Free,0.0,Teen,Finance,Neutral
App_621,Social,4.5,567929,83.7,"100,000+",Free,0.0,Everyone,Music,Neutral
App_622,Communication,1.0,23487,2.5,"5,000,000+",Free,0.0,Everyone,Tools,Positive
App_623,Education,4.3,880512,38.5,"1,000,000+",Free,0.0,Mature 17+,Education,Positive
App_624,Productivity,1.9,704368,34.4,"10,000+",Free,0.0,Mature 17+,Photography,Negative
App_625,Music,4.6,85557,2.9,"5,000,000+",Free,0.0,Everyone,Entertainment,Neutral
App_626,Music,1.0,144229,13.3,"500,000+",Free,0.0,Teen,Education,Neutral
App_627,Education,,588416,42.0,"5,000,000+",Free,0.0,Mature 17+,Finance,Neutral
App_628,Finance,4.0,643634,49.8,"5,000,000+",Free,0.0,Teen,Productivity,Negative
App_629,Communication,2.0,317975,41.0,"100,000+",Free,0.0,Teen,Business,Positive
App_630,Art & Design,1.8,680318,53.6,"10,000,000+",Free,0.0,Teen,Education,Negative
App_631,Social,1.3,179861,59.9,"5,000,000+",Paid,9.01,Everyone,Tools,Neutral
App_632,Social,2.3,569026,2.0,"5,000,000+",Free,0.0,Teen,Music,Positive
App_633,Education,3.2,484914,46.9,"1,000,000+",Free,0.0,Everyone,Tools,Positive
App_634,Finance,1.5,177658,96.4,"10,000,000+",Free,0.0,Everyone,Comics,Negative
App_635,Music,2.5,544955,52.4,"100,000+",Free,0.0,Teen,Health & Fitness,Positive
App_636,Music,1.0,423055,68.1,"10,000+",Free,0.0,Teen,Shopping,Positive
App_637,Entertainment,4.3,582192,31.9,"500,000+",Free,0.0,Teen,Entertainment,Neutral
App_638,Education,1.5,371065,77.6,"100,000+",Free,0.0,Teen,Shopping,Neutral
App_639,Communication,2.1,3854,77.5,"100,000+",Free,0.0,Everyone,Music,Positive
App_640,Business,1.1,551432,52.6,"1,000+",Free,0.0,Teen,Comics,Positive
App_641,Communication,2.7,67360,97.6,"100,000+",Free,0.0,Teen,Finance,Negative
App_642,Tools,4.4,67012,13.4,"10,000,000+",Free,0.0,Everyone,Communication,Negative
App_643,Music,2.6,256795,2.7,"1,000+",Paid,4.69,Mature 17+,Social,Positive
App_644,Music,1.7,533094,77.2,"500,000+",Free,0.0,Mature 17+,Comics,Neutral
App_645,Comics,4.0,795426,80.9,"5,000,000+",Free,0.0,Everyone,Food & Drink,Positive
App_646,Music,4.2,935641,12.9,"1,000,000+",Free,0.0,Mature 17+,Shopping,Positive
App_647,Art & Design,1.7,346230,27.3,"1,000,000+",Free,0.0,Everyone,Communication,Neutral
App_648,Food & Drink,4.1,868474,2.7,"500,000+",Free,0.0,Teen,Photography,Neutral
App_649,Education,4.8,707072,30.0,"500,000+",Free,0.0,Teen,Art & Design,Negative
App_650,Shopping,1.7,29825,77.5,"10,000,000+",Free,0.0,Mature 17+,Entertainment,Negative
App_651,Communication,4.1,137098,52.3,"50,000+",Free,0.0,Teen,Music,Negative
App_652,Food & Drink,3.8,104655,35.5,"5,000,000+",Free,0.0,Mature 17+,Photography,Negative
App_653,Finance,2.9,261586,37.8,"500,000+",Free,0.0,Mature 17+,Photography,Neutral
App_654,Business,1.2,796028,1.1,"100,000+",Free,0.0,Teen,Art & Design,Positive
App_655,Art & Design,1.3,580835,30.7,"10,000,000+",Free,0.0,Teen,Education,Negative
App_656,Productivity,4.4,888136,65.0,"1,000,000+",Free,0.0,Mature 17+,Finance,Negative
App_657,Photography,5.0,685266,,"10,000+",Free,0.0,Teen,Tools,Neutral
App_658,Communication,3.7,874731,84.9,"10,000,000+",Free,0.0,Everyone,Entertainment,Neutral
App_659,Food & Drink,2.8,565709,3.3,"1,000,000+",Free,0.0,Teen,Social,Positive
App_660,Productivity,3.6,777501,90.0,"1,000+",Free,0.0,Teen,Business,Positive
App_661,Business,3.4,233203,,"10,000,000+",Free,0.0,Everyone,Photography,Neutral
App_662,Comics,2.5,982699,78.3,"1,000,000+",Paid,2.3,Teen,Communication,Negative
App_663,Productivity,1.3,415972,46.3,"50,000+",Free,0.0,Teen,Photography,Negative
App_664,Art & Design,4.3,55247,40.4,"10,000,000+",Free,0.0,Mature 17+,Tools,Negative
App_665,Art & Design,2.5,615784,31.0,"10,000,000+",Free,0.0,Teen,Business,Positive
App_666,Shopping,4.3,442982,7.5,"5,000,000+",Free,0.0,Teen,Photography,Negative
App_667,Comics,2.0,475684,23.6,"500,000+",Free,0.0,Everyone,Art & Design,Negative
App_668,Photography,1.0,301031,25.4,"5,000,000+",Free,0.0,Mature 17+,Tools,Neutral
App_669,Education,1.6,244939,48.9,"10,000,000+",Free,0.0,Mature 17+,Comics,Negative
App_670,Productivity,2.9,456262,75.0,"500,000+",Free,0.0,Mature 17+,Comics,Neutral
App_671,Comics,4.8,546115,47.9,"1,000,000+",Free,0.0,Teen,Tools,Negative
App_672,Art & Design,1.4,763811,6.7,"10,000+",Free,0.0,Mature 17+,Productivity,Positive
App_673,Art & Design,4.4,95181,95.8,"10,000+",Paid,5.71,Everyone,Finance,Negative
App_674,Food & Drink,3.1,384965,94.3,"10,000,000+",Free,0.0,Mature 17+,Art & Design,Negative
App_675,Music,4.3,765518,78.7,"50,000+",Free,0.0,Everyone,Health & Fitness,Neutral
App_676,Photography,2.2,592444,,"1,000+",Free,0.0,Mature 17+,Photography,Neutral
App_677,Productivity,4.4,658541,54.9,"1,000,000+",Free,0.0,Mature 17+,Entertainment,Neutral
App_678,Shopping,4.1,689656,96.3,"500,000+",Free,0.0,Everyone,Communication,Negative
App_679,Shopping,1.9,692195,8.5,"10,000,000+",Free,0.0,Mature 17+,Comics,Negative
App_680,Productivity,1.5,760209,37.2,"1,000,000+",Free,0.0,Mature 17+,Tools,Positive
App_681,Tools,4.5,80202,23.3,"10,000,000+",Free,0.0,Mature 17+,Comics,Negative
App_682,Social,4.9,997182,20.4,"50,000+",Free,0.0,Teen,Business,Positive
App_683,Business,1.1,156670,14.9,"100,000+",Free,0.0,Everyone,Business,Neutral
App_684,Shopping,3.9,601253,62.6,"100,000+",Free,0.0,Mature 17+,Social,Neutral
App_685,Comics,4.6,687116,78.4,"50,000+",Paid,9.66,Everyone,Productivity,Neutral
App_686,Business,4.4,67795,58.3,"500,000+",Free,0.0,Everyone,Shopping,Positive
App_687,Comics,4.9,431216,15.5,"5,000,000+",Free,0.0,Everyone,Music,Negative
App_688,Finance,4.0,521708,81.3,"50,000+",Free,0.0,Mature 17+,Education,Neutral
App_689,Art & Design,2.8,117335,64.0,"10,000,000+",Paid,6.46,Mature 17+,Health & Fitness,Negative
App_690,Music,2.2,441017,39.4,"500,000+",Free,0.0,Everyone,Business,Negative
App_691,Food & Drink,2.3,633165,67.7,"10,000+",Free,0.0,Teen,Business,Neutral
App_692,Shopping,3.9,19133,26.7,"50,000+",Free,0.0,Everyone,Productivity,Positive
App_693,Music,4.0,516509,35.2,"500,000+",Free,0.0,Teen,Entertainment,Negative
App_694,Music,1.8,666265,91.8,"50,000+",Free,0.0,Everyone,Shopping,Neutral
App_695,Music,4.5,691311,29.8,"50,000+",Free,0.0,Everyone,Tools,Negative
App_696,Social,3.9,551220,47.5,"5,000,000+",Paid,9.84,Everyone,Music,Negative
App_697,Business,3.3,194609,89.1,"5,000,000+",Free,0.0,Mature 17+,Business,Negative
App_698,Comics,2.9,377969,71.1,"10,000,000+",Free,0.0,Teen,Productivity,Negative
App_699,Health & Fitness,3.2,145116,7.2,"500,000+",Free,0.0,Teen,Communication,Negative
App_700,Finance,1.6,282117,15.6,"500,000+",Free,0.0,Everyone,Entertainment,Positive
App_701,Communication,1.8,564760,1.8,"1,000+",Paid,8.56,Mature 17+,Education,Positive
App_702,Music,1.4,89564,63.5,"50,000+",Free,0.0,Mature 17+,Art & Design,Neutral
App_703,Education,1.6,670839,45.3,"100,000+",Free,0.0,Teen,Tools,Positive
App_704,Business,2.8,117422,14.3,"50,000+",Free,0.0,Mature 17+,Entertainment,Positive
App_705,Shopping,3.1,692211,95.8,"50,000+",Free,0.0,Teen,Art & Design,Positive
App_706,Photography,1.1,886614,53.4,"500,000+",Free,0.0,Teen,Comics,Negative
App_707,Shopping,,745282,24.9,"50,000+",Free,0.0,Teen,Music,Negative
App_708,Food & Drink,2.2,791642,50.6,"1,000,000+",Free,0.0,Mature 17+,Education,Neutral
App_709,Communication,4.6,447657,68.3,"50,000+",Paid,1.31,Teen,Social,Neutral
App_710,Health & Fitness,4.9,798619,8.5,"1,000,000+",Free,0.0,Teen,Music,Neutral
App_711,Education,1.7,417078,28.2,"5,000,000+",Paid,6.92,Everyone,Shopping,Negative
App_712,Shopping,2.8,869149,80.9,"100,000+",Free,0.0,Teen,Education,Positive
App_713,Health & Fitness,1.0,624871,46.5,"10,000,000+",Free,0.0,Teen,Shopping,Positive
App_714,Communication,3.4,523986,55.1,"500,000+",Free,0.0,Everyone,Music,Negative
App_715,Music,3.4,533984,43.8,"50,000+",Free,0.0,Everyone,Entertainment,Neutral
App_716,Education,2.0,234727,5.3,"1,000,000+",Free,0.0,Mature 17+,Tools,Neutral
App_717,Health & Fitness,3.2,631927,17.4,"1,000,000+",Free,0.0,Teen,Productivity,Neutral
App_718,Food & Drink,,542701,45.1,"5,000,000+",Free,0.0,Mature 17+,Music,Negative
App_719,Comics,1.6,899707,21.7,"1,000,000+",Free,0.0,Mature 17+,Food & Drink,Neutral
App_720,Art & Design,3.6,722009,5.9,"10,000,000+",Free,0.0,Everyone,Education,Neutral
App_721,Comics,2.3,115014,84.5,"10,000+",Free,0.0,Mature 17+,Social,Negative
App_722,Communication,3.4,548093,98.1,"1,000+",Free,0.0,Teen,Tools,Positive
App_723,Business,2.7,722824,79.5,"10,000,000+",Free,0.0,Everyone,Photography,Negative
App_724,Art & Design,4.9,859977,85.5,"100,000+",Free,0.0,Teen,Art & Design,Negative
App_725,Finance,1.6,103992,25.0,"10,000,000+",Free,0.0,Teen,Education,Negative
App_726,Food & Drink,2.9,734105,96.1,"5,000,000+",Paid,3.57,Everyone,Comics,Negative
App_727,Finance,3.7,264267,20.5,"5,000,000+",Free,0.0,Teen,Communication,Positive
App_728,Social,2.6,644042,95.2,"10,000,000+",Free,0.0,Everyone,Tools,Neutral
App_729,Education,4.9,190968,99.5,"50,000+",Free,0.0,Teen,Tools,Negative
App_730,Productivity,3.9,80173,71.5,"10,000+",Free,0.0,Everyone,Shopping,Positive
App_731,Art & Design,3.6,878729,98.1,"50,000+",Free,0.0,Mature 17+,Food & Drink,Neutral
App_732,Finance,4.0,588817,57.4,"50,000+",Free,0.0,Teen,Finance,Neutral
App_733,Shopping,4.8,104295,26.7,"10,000,000+",Paid,6.03,Everyone,Photography,Neutral
App_734,Finance,4.6,717087,44.3,"500,000+",Free,0.0,Teen,Education,Negative
App_735,Health & Fitness,3.9,33948,59.8,"500,000+",Free,0.0,Teen,Business,Negative
App_736,Comics,4.0,955408,8.2,"500,000+",Free,0.0,Teen,Entertainment,Neutral
App_737,Health & Fitness,,932983,62.6,"10,000+",Free,0.0,Everyone,Photography,Neutral
App_738,Social,1.4,977268,98.1,"50,000+",Free,0.0,Mature 17+,Entertainment,Neutral
App_739,Art & Design,3.3,290010,19.8,"1,000+",Free,0.0,Mature 17+,Music,Neutral
App_740,Art & Design,1.1,68199,79.5,"100,000+",Free,0.0,Mature 17+,Music,Neutral
App_741,Social,2.9,429376,90.9,"500,000+",Paid,3.5,Everyone,Social,Neutral
App_742,Communication,1.8,69222,94.4,"500,000+",Free,0.0,Mature 17+,Photography,Positive
App_743,Health & Fitness,2.4,671547,96.1,"5,000,000+",Free,0.0,Everyone,Entertainment,Neutral
App_744,Entertainment,4.1,573256,52.6,"50,000+",Free,0.0,Teen,Social,Negative
App_745,Shopping,4.8,643507,97.8,"50,000+",Free,0.0,Teen,Health & Fitness,Negative
App_746,Photography,1.3,416541,76.0,"10,000+",Free,0.0,Mature 17+,Photography,Negative
App_747,Comics,3.1,881818,17.0,"10,000+",Free,0.0,Everyone,Food & Drink,Neutral
App_748,Art & Design,4.5,268887,48.2,"500,000+",Free,0.0,Teen,Food & Drink,Negative
App_749,Communication,1.3,486375,72.1,"50,000+",Free,0.0,Everyone,Art & Design,Positive
App_750,Productivity,4.3,298971,25.5,"1,000+",Free,0.0,Everyone,Education,Neutral
App_751,Shopping,2.4,928609,64.4,"100,000+",Paid,4.13,Teen,Finance,Negative
App_752,Health & Fitness,2.3,109179,67.0,"10,000,000+",Free,0.0,Everyone,Entertainment,Positive
App_753,Comics,4.9,852229,17.1,"50,000+",Paid,9.3,Teen,Education,Positive
App_754,Productivity,1.8,16129,56.9,"5,000,000+",Paid,2.85,Teen,Food & Drink,Negative
App_755,Health & Fitness,3.8,246453,77.4,"10,000,000+",Free,0.0,Teen,Comics,Positive
App_756,Finance,4.3,407542,50.4,"50,000+",Free,0.0,Everyone,Entertainment,Negative
App_757,Productivity,1.2,194818,2.2,"1,000,000+",Free,0.0,Teen,Tools,Positive
App_758,Social,3.7,978207,1.9,"10,000+",Free,0.0,Everyone,Education,Neutral
App_759,Tools,4.8,422047,36.3,"5,000,000+",Free,0.0,Teen,Food & Drink,Neutral
App_760,Communication,1.5,371702,92.7,"100,000+",Free,0.0,Teen,Communication,Neutral
App_761,Comics,4.6,896916,23.6,"500,000+",Paid,8.86,Mature 17+,Food & Drink,Neutral
App_762,Music,3.4,69026,63.8,"5,000,000+",Free,0.0,Mature 17+,Music,Neutral
App_763,Tools,3.5,661457,23.0,"50,000+",Free,0.0,Mature 17+,Social,Negative
App_764,Education,3.5,317750,32.8,"500,000+",Free,0.0,Everyone,Tools,Neutral
App_765,Education,2.2,864761,85.0,"50,000+",Paid,1.26,Everyone,Business,Neutral
App_766,Comics,4.7,443131,73.2,"500,000+",Free,0.0,Teen,Health & Fitness,Neutral
App_767,Productivity,4.8,42192,10.4,"100,000+",Paid,1.81,Teen,Shopping,Neutral
App_768,Health & Fitness,3.5,324783,43.4,"10,000+",Free,0.0,Teen,Health & Fitness,Positive
App_769,Communication,4.1,983681,3.9,"100,000+",Free,0.0,Teen,Tools,Neutral
App_770,Photography,3.4,152989,48.6,"1,000,000+",Free,0.0,Everyone,Social,Neutral
App_771,Education,2.9,693321,66.6,"1,000+",Free,0.0,Teen,Music,Negative
App_772,Communication,3.6,537816,,"10,000+",Free,0.0,Teen,Music,Positive
App_773,Education,3.2,175106,29.6,"100,000+",Free,0.0,Mature 17+,Shopping,Negative
App_774,Finance,,771015,40.4,"1,000,000+",Free,0.0,Teen,Entertainment,Neutral
App_775,Health & Fitness,4.1,769827,92.0,"1,000+",Free,0.0,Teen,Communication,Negative
App_776,Finance,2.9,141430,99.3,"1,000,000+",Free,0.0,Teen,Communication,Negative
App_777,Shopping,1.2,57875,5.4,"50,000+",Paid,8.68,Everyone,Shopping,Neutral
App_778,Education,1.7,737040,76.3,"10,000,000+",Free,0.0,Mature 17+,Entertainment,Positive
App_779,Music,2.8,267713,37.8,"50,000+",Free,0.0,Teen,Education,Positive
App_780,Music,3.9,291098,39.9,"500,000+",Free,0.0,Teen,Entertainment,Negative
App_781,Finance,3.4,661716,75.7,"10,000+",Free,0.0,Mature 17+,Finance,Neutral
App_782,Social,3.6,779546,91.9,"50,000+",Free,0.0,Teen,Finance,Negative
App_783,Tools,2.9,76356,95.1,"5,000,000+",Free,0.0,Everyone,Health & Fitness,Negative
App_784,Music,3.5,951541,58.1,"1,000,000+",Free,0.0,Teen,Food & Drink,Negative
App_785,Education,2.3,361378,36.4,"10,000+",Free,0.0,Everyone,Shopping,Neutral
App_786,Comics,2.9,657111,79.0,"10,000,000+",Free,0.0,Everyone,Entertainment,Neutral
App_787,Finance,4.0,181460,25.8,"5,000,000+",Free,0.0,Teen,Productivity,Positive
App_788,Shopping,4.5,346974,56.8,"50,000+",Free,0.0,Mature 17+,Entertainment,Neutral
App_789,Photography,2.7,418367,36.5,"500,000+",Free,0.0,Everyone,Tools,Negative
App_790,Photography,1.2,289630,66.0,"100,000+",Free,0.0,Mature 17+,Social,Negative
App_791,Business,1.6,992658,24.8,"500,000+",Free,0.0,Teen,Education,Positive
App_792,Tools,1.1,242734,20.0,"5,000,000+",Free,0.0,Everyone,Art & Design,Neutral
App_793,Productivity,3.6,933788,91.9,"1,000+",Paid,6.67,Teen,Health & Fitness,Negative
App_794,Health & Fitness,2.3,33887,11.1,"50,000+",Free,0.0,Mature 17+,Health & Fitness,Positive
App_795,Music,3.2,546009,51.1,"5,000,000+",Free,0.0,Teen,Health & Fitness,Positive
App_796,Music,3.0,993168,22.9,"1,000+",Free,0.0,Teen,Tools,Negative
App_797,Productivity,1.3,602372,4.9,"1,000+",Free,0.0,Everyone,Photography,Negative
App_798,Art & Design,,453108,4.6,"1,000,000+",Free,0.0,Teen,Food & Drink,Neutral
App_799,Shopping,,438569,18.3,"10,000+",Free,0.0,Teen,Shopping,Positive
App_800,Entertainment,2.7,820583,86.8,"1,000,000+",Free,0.0,Teen,Music,Negative
App_801,Finance,1.8,312055,29.0,"50,000+",Free,0.0,Everyone,Shopping,Positive
App_802,Social,4.4,30547,95.1,"1,000+",Free,0.0,Mature 17+,Comics,Neutral
App_803,Shopping,1.7,128146,58.6,"10,000,000+",Free,0.0,Mature 17+,Art & Design,Negative
App_804,Food & Drink,4.8,739390,44.2,"5,000,000+",Free,0.0,Teen,Photography,Neutral
App_805,Music,2.7,516594,58.4,"100,000+",Free,0.0,Everyone,Productivity,Positive
App_806,Health & Fitness,4.4,685714,52.2,"1,000+",Free,0.0,Teen,Productivity,Neutral
App_807,Business,3.5,870577,76.1,"5,000,000+",Free,0.0,Mature 17+,Food & Drink,Neutral
App_808,Photography,3.9,641247,29.0,"10,000,000+",Free,0.0,Everyone,Finance,Positive
App_809,Music,4.1,188590,36.0,"100,000+",Free,0.0,Mature 17+,Shopping,Neutral
App_810,Business,3.0,407788,89.5,"1,000,000+",Free,0.0,Mature 17+,Education,Positive
App_811,Education,3.2,504509,94.7,"1,000,000+",Free,0.0,Everyone,Music,Negative
App_812,Shopping,3.1,527859,89.4,"10,000+",Free,0.0,Everyone,Finance,Positive
App_813,Education,3.4,238504,42.5,"5,000,000+",Free,0.0,Teen,Music,Positive
App_814,Entertainment,1.1,644700,78.3,"1,000+",Free,0.0,Teen,Communication,Negative
App_815,Comics,2.6,516695,48.2,"500,000+",Free,0.0,Mature 17+,Health & Fitness,Positive
App_816,Food & Drink,3.4,751264,50.3,"1,000,000+",Free,0.0,Everyone,Photography,Negative
App_817,Shopping,3.4,663789,21.3,"1,000,000+",Free,0.0,Everyone,Music,Negative
App_818,Art & Design,4.2,166037,59.5,"10,000+",Free,0.0,Teen,Social,Positive
App_819,Entertainment,3.6,46950,19.4,"100,000+",Free,0.0,Mature 17+,Business,Neutral
App_820,Communication,5.0,316464,33.8,"10,000+",Free,0.0,Mature 17+,Health & Fitness,Neutral
App_821,Art & Design,2.1,243406,,"10,000,000+",Free,0.0,Teen,Health & Fitness,Negative
App_822,Tools,2.4,93908,21.5,"1,000+",Free,0.0,Everyone,Education,Neutral
App_823,Finance,2.5,501697,8.0,"5,000,000+",Free,0.0,Teen,Photography,Neutral
App_824,Health & Fitness,2.9,661857,7.8,"50,000+",Paid,7.72,Teen,Art & Design,Positive
App_825,Shopping,,229081,94.1,"50,000+",Free,0.0,Teen,Finance,Negative
App_826,Communication,1.9,522320,51.2,"5,000,000+",Paid,2.87,Teen,Music,Negative
App_827,Communication,4.1,690985,41.5,"100,000+",Free,0.0,Everyone,Music,Positive
App_828,Entertainment,2.6,53172,81.3,"10,000,000+",Free,0.0,Teen,Communication,Neutral
App_829,Productivity,3.4,745566,83.7,"1,000,000+",Free,0.0,Everyone,Health & Fitness,Negative
App_830,Tools,3.5,608208,33.9,"100,000+",Free,0.0,Teen,Entertainment,Neutral
App_831,Comics,2.5,477846,69.7,"1,000,000+",Free,0.0,Mature 17+,Shopping,Negative
App_832,Shopping,3.1,23384,77.3,"1,000,000+",Free,0.0,Everyone,Comics,Negative
App_833,Productivity,2.7,978934,65.8,"50,000+",Free,0.0,Mature 17+,Entertainment,Negative
App_834,Entertainment,1.3,83469,16.0,"100,000+",Paid,5.82,Teen,Shopping,Negative
App_835,Finance,2.7,811654,87.7,"10,000,000+",Free,0.0,Teen,Music,Neutral
App_836,Photography,1.4,916881,54.4,"10,000+",Free,0.0,Teen,Entertainment,Neutral
App_837,Music,2.6,857085,29.0,"1,000,000+",Free,0.0,Everyone,Education,Neutral
App_838,Music,3.4,737366,43.1,"500,000+",Free,0.0,Mature 17+,Business,Neutral
App_839,Comics,3.3,881320,4.7,"500,000+",Free,0.0,Everyone,Music,Positive
App_840,Finance,3.7,587200,13.7,"10,000+",Free,0.0,Everyone,Music,Negative
App_841,Social,1.4,270243,76.8,"500,000+",Free,0.0,Teen,Business,Negative
App_842,Comics,3.6,284680,1.0,"1,000+",Free,0.0,Mature 17+,Finance,Negative
App_843,Shopping,2.2,829495,42.2,"1,000,000+",Free,0.0,Teen,Business,Positive
App_844,Shopping,2.6,657556,52.7,"10,000+",Paid,7.62,Everyone,Productivity,Neutral
App_845,Business,4.4,523256,6.4,"100,000+",Free,0.0,Teen,Entertainment,Negative
App_846,Productivity,1.0,769197,97.3,"1,000,000+",Paid,6.64,Mature 17+,Education,Neutral
App_847,Social,3.4,418595,23.4,"10,000+",Free,0.0,Teen,Communication,Neutral
App_848,Music,3.4,252264,31.1,"50,000+",Free,0.0,Mature 17+,Finance,Positive
App_849,Communication,2.6,895431,31.1,"10,000,000+",Free,0.0,Mature 17+,Food & Drink,Positive
App_850,Productivity,1.9,769705,23.8,"100,000+",Free,0.0,Teen,Communication,Neutral
App_851,Food & Drink,1.9,288445,1.1,"10,000,000+",Free,0.0,Everyone,Art & Design,Negative
App_852,Shopping,4.5,150887,73.2,"50,000+",Free,0.0,Teen,Art & Design,Negative
App_853,Tools,2.8,160481,96.7,"1,000,000+",Free,0.0,Everyone,Art & Design,Positive
App_854,Health & Fitness,2.3,670538,,"100,000+",Free,0.0,Everyone,Photography,Positive
App_855,Finance,2.8,449930,66.6,"10,000,000+",Free,0.0,Teen,Art & Design,Positive
App_856,Art & Design,3.7,529493,74.4,"500,000+",Free,0.0,Everyone,Education,Positive
App_857,Comics,1.6,904198,85.0,"10,000,000+",Free,0.0,Everyone,Communication,Positive
App_858,Shopping,2.8,357092,42.8,"10,000+",Free,0.0,Teen,Shopping,Positive
App_859,Productivity,3.4,789371,31.0,"1,000,000+",Free,0.0,Teen,Social,Positive
App_860,Social,4.8,69020,33.2,"1,000+",Free,0.0,Teen,Health & Fitness,Negative
App_861,Health & Fitness,2.0,830151,71.5,"10,000,000+",Paid,5.24,Everyone,Tools,Positive
App_862,Tools,2.4,567209,81.9,"100,000+",Free,0.0,Mature 17+,Comics,Positive
App_863,Productivity,2.5,650124,19.0,"100,000+",Free,0.0,Everyone,Social,Negative
App_864,Art & Design,3.4,931097,37.7,"5,000,000+",Free,0.0,Mature 17+,Finance,Negative
App_865,Health & Fitness,2.4,541457,90.3,"10,000,000+",Free,0.0,Teen,Photography,Neutral
App_866,Food & Drink,3.1,505759,80.9,"1,000,000+",Free,0.0,Mature 17+,Food & Drink,Positive
App_867,Art & Design,4.1,7631,98.5,"1,000,000+",Free,0.0,Teen,Entertainment,Positive
App_868,Entertainment,3.8,430367,75.7,"50,000+",Free,0.0,Teen,Productivity,Positive
App_869,Education,,663196,39.9,"5,000,000+",Free,0.0,Mature 17+,Shopping,Positive
App_870,Entertainment,4.5,663170,59.5,"10,000,000+",Free,0.0,Teen,Music,Neutral
App_871,Music,3.2,67255,66.4,"500,000+",Free,0.0,Mature 17+,Shopping,Negative
App_872,Productivity,3.2,931579,8.8,"50,000+",Free,0.0,Teen,Art & Design,Negative
App_873,Shopping,1.1,586812,54.9,"5,000,000+",Paid,9.63,Everyone,Food & Drink,Positive
App_874,Shopping,4.9,307847,71.2,"10,000,000+",Free,0.0,Everyone,Tools,Positive
App_875,Shopping,1.5,940856,17.6,"10,000,000+",Free,0.0,Teen,Music,Positive
App_876,Tools,1.9,474113,78.3,"50,000+",Free,0.0,Teen,Comics,Neutral
App_877,Education,1.2,132603,58.8,"500,000+",Free,0.0,Mature 17+,Food & Drink,Neutral
App_878,Entertainment,3.6,730063,,"5,000,000+",Paid,7.08,Everyone,Productivity,Negative
App_879,Education,1.9,692941,5.2,"10,000,000+",Free,0.0,Mature 17+,Communication,Positive
